reservation_id:ID(Reservation),check_in:date,check_out:date,status,total_amount:float,guest_id:ID(Guest),hotel_id:ID(Hotel)
11061,2024-09-21,2024-09-28,checked_out,1540.00,5546,4
14903,2024-02-11,2024-02-18,checked_out,1540.00,5970,4
17866,2024-02-15,2024-02-19,cancelled,880.00,234,4
18632,2024-05-15,2024-05-20,checked_out,1100.00,7968,4
19044,2024-07-01,2024-07-03,checked_out,440.00,4601,4
3401,2024-02-19,2024-02-24,checked_in,1100.00,2460,4
4294,2024-12-16,2024-12-19,checked_out,660.00,4898,4
6255,2024-06-09,2024-06-12,checked_out,660.00,7508,4
8138,2024-12-02,2024-12-12,cancelled,2200.00,1936,4
9110,2024-09-09,2024-09-13,checked_out,880.00,4914,4
12344,2024-08-09,2024-08-11,cancelled,440.00,3650,4
15257,2024-10-22,2024-11-01,checked_out,2200.00,1527,4
1857,2024-09-04,2024-09-13,booked,1980.00,2528,4
2291,2024-08-18,2024-08-19,checked_out,220.00,6525,4
9643,2024-05-28,2024-06-03,checked_out,1320.00,773,4
10536,2024-06-24,2024-06-29,checked_out,1100.00,5932,4
18247,2024-02-06,2024-02-09,checked_out,660.00,3321,4
3980,2024-06-28,2024-07-07,checked_out,720.00,6087,4
9888,2024-10-19,2024-10-24,checked_in,400.00,7871,4
13884,2024-02-13,2024-02-22,checked_in,720.00,6157,4
556,2024-06-03,2024-06-08,checked_in,600.00,3655,4
4908,2024-04-17,2024-04-21,checked_in,480.00,2679,4
10302,2024-10-01,2024-10-02,booked,120.00,7137,4
19541,2024-12-12,2024-12-21,cancelled,1080.00,6013,4
1176,2024-07-13,2024-07-16,checked_out,360.00,538,4
6814,2024-10-28,2024-11-01,checked_out,480.00,5815,4
7382,2024-03-01,2024-03-06,checked_out,600.00,4318,4
9121,2024-12-11,2024-12-12,checked_out,120.00,5592,4
9912,2024-12-12,2024-12-20,checked_out,960.00,4488,4
10269,2024-05-26,2024-06-05,checked_out,1200.00,3749,4
11820,2024-05-25,2024-05-30,checked_out,600.00,1784,4
804,2024-08-03,2024-08-13,checked_out,1200.00,5462,4
5698,2024-06-28,2024-07-07,checked_out,1080.00,4989,4
9687,2024-04-14,2024-04-24,cancelled,1200.00,7894,4
10893,2024-11-20,2024-11-22,booked,240.00,4269,4
15053,2024-02-06,2024-02-16,checked_out,1200.00,162,4
18605,2024-05-03,2024-05-06,checked_out,360.00,70,4
647,2024-08-12,2024-08-21,checked_out,3150.00,5040,4
5710,2024-12-06,2024-12-09,checked_out,1050.00,4304,4
6848,2024-06-28,2024-06-29,checked_out,350.00,2775,4
14326,2024-12-03,2024-12-13,checked_in,3500.00,539,4
15827,2024-04-25,2024-05-01,checked_out,2100.00,1324,4
17587,2024-08-19,2024-08-26,checked_in,2450.00,4456,4
15816,2024-08-26,2024-09-02,checked_out,840.00,5043,4
18924,2024-01-12,2024-01-20,checked_out,960.00,7538,4
13270,2024-11-06,2024-11-12,checked_out,720.00,633,4
13997,2024-12-04,2024-12-13,checked_out,1080.00,5497,4
14168,2024-11-20,2024-11-27,checked_out,840.00,6468,4
1117,2024-02-11,2024-02-15,booked,320.00,6669,4
12756,2024-11-27,2024-12-01,checked_out,320.00,4659,4
15170,2024-10-18,2024-10-22,checked_in,320.00,924,4
17003,2024-12-09,2024-12-11,checked_out,160.00,7187,4
4251,2024-05-19,2024-05-29,cancelled,3500.00,7232,4
6992,2024-04-10,2024-04-13,booked,1050.00,6905,4
8838,2024-07-19,2024-07-28,checked_out,3150.00,7038,4
9228,2024-12-24,2025-01-03,checked_out,3500.00,4696,4
18960,2024-11-11,2024-11-12,checked_out,350.00,3443,4
2910,2024-05-10,2024-05-13,checked_out,1050.00,553,4
5525,2024-07-25,2024-07-26,cancelled,350.00,4749,4
9985,2024-11-06,2024-11-08,checked_out,700.00,7918,4
15527,2024-10-15,2024-10-24,checked_out,3150.00,7564,4
15573,2024-11-16,2024-11-20,cancelled,1400.00,6659,4
19188,2024-07-09,2024-07-10,checked_out,350.00,7570,4
3280,2024-10-16,2024-10-21,checked_out,1100.00,3560,4
3592,2024-03-25,2024-03-30,checked_out,1100.00,1445,4
4228,2024-08-27,2024-09-06,checked_in,2200.00,3326,4
4878,2024-09-09,2024-09-17,checked_out,1760.00,5399,4
17427,2024-03-13,2024-03-23,checked_out,2200.00,7257,4
18342,2024-06-22,2024-07-01,cancelled,1980.00,7367,4
1963,2024-11-26,2024-12-03,booked,2450.00,3273,4
5548,2024-01-04,2024-01-09,booked,1750.00,5419,4
13603,2024-06-20,2024-06-25,checked_out,1750.00,2321,4
6266,2024-07-07,2024-07-08,checked_out,350.00,2231,4
6326,2024-04-17,2024-04-21,checked_in,1400.00,3278,4
15067,2024-01-09,2024-01-13,checked_out,1400.00,530,4
15610,2024-07-20,2024-07-24,checked_out,1400.00,2818,4
136,2024-05-01,2024-05-06,checked_in,400.00,193,4
7942,2024-08-08,2024-08-10,checked_in,160.00,4747,4
13855,2024-04-12,2024-04-19,checked_in,560.00,6434,4
17518,2024-07-17,2024-07-25,cancelled,640.00,5248,4
8125,2024-04-19,2024-04-27,checked_out,960.00,116,4
15646,2024-12-20,2024-12-30,checked_out,1200.00,571,4
855,2024-04-03,2024-04-11,checked_out,2800.00,6531,4
13809,2024-04-26,2024-04-30,checked_in,1400.00,5863,4
18946,2024-12-23,2024-12-28,checked_in,1750.00,954,4
10919,2024-08-14,2024-08-24,checked_in,3500.00,3193,4
16352,2024-09-26,2024-10-03,checked_out,2450.00,2495,4
16952,2024-02-26,2024-02-29,checked_out,1050.00,5313,4
17649,2024-05-07,2024-05-11,checked_out,1400.00,7504,4
1733,2024-07-25,2024-07-28,checked_out,240.00,5264,4
7403,2024-07-04,2024-07-09,checked_out,400.00,624,4
10371,2024-05-11,2024-05-17,checked_out,480.00,2727,4
17362,2024-04-07,2024-04-08,checked_in,80.00,2720,4
19339,2024-07-28,2024-08-05,booked,640.00,3019,4
287,2024-06-16,2024-06-20,checked_out,1400.00,5168,4
642,2024-05-15,2024-05-22,cancelled,2450.00,1627,4
7575,2024-01-15,2024-01-21,checked_out,2100.00,3030,4
9549,2024-06-01,2024-06-05,checked_out,1400.00,753,4
16243,2024-05-13,2024-05-19,checked_out,2100.00,5100,4
1028,2024-11-19,2024-11-24,checked_out,400.00,5984,4
2509,2024-11-02,2024-11-07,checked_out,400.00,4358,4
7836,2024-06-17,2024-06-22,checked_out,400.00,4550,4
8593,2024-06-22,2024-06-25,checked_in,240.00,3733,4
11961,2024-12-13,2024-12-17,checked_out,320.00,1163,4
6929,2024-09-02,2024-09-09,booked,1540.00,1695,5
11334,2024-09-28,2024-10-05,checked_out,1540.00,1845,5
16458,2024-09-24,2024-09-29,checked_out,1100.00,811,5
18382,2024-04-12,2024-04-20,checked_out,1760.00,4805,5
7548,2024-04-14,2024-04-16,checked_in,700.00,1049,5
9376,2024-04-12,2024-04-22,checked_out,3500.00,5596,5
14192,2024-02-13,2024-02-21,checked_in,2800.00,2824,5
3384,2024-04-07,2024-04-15,checked_in,2800.00,7736,5
5675,2024-12-16,2024-12-22,checked_out,2100.00,5785,5
13824,2024-06-26,2024-07-02,checked_out,2100.00,6560,5
18443,2024-12-10,2024-12-12,checked_out,700.00,808,5
402,2024-12-27,2025-01-01,checked_out,600.00,6202,5
7057,2024-10-19,2024-10-25,checked_in,720.00,6185,5
14438,2024-06-16,2024-06-17,cancelled,120.00,2040,5
19131,2024-04-06,2024-04-12,checked_out,720.00,1592,5
13187,2024-04-12,2024-04-18,checked_out,2100.00,6066,5
16417,2024-12-23,2025-01-01,checked_out,3150.00,4571,5
18365,2024-05-20,2024-05-21,checked_out,350.00,161,5
18416,2024-12-08,2024-12-16,booked,2800.00,1058,5
4140,2024-07-18,2024-07-21,cancelled,360.00,2270,5
6661,2024-07-02,2024-07-06,checked_in,480.00,1252,5
8192,2024-06-10,2024-06-16,checked_out,720.00,5303,5
15246,2024-03-25,2024-04-03,checked_in,1080.00,4790,5
12418,2024-07-17,2024-07-25,checked_out,1760.00,6822,5
15603,2024-08-25,2024-09-03,checked_in,1980.00,5642,5
17964,2024-05-13,2024-05-22,checked_in,1980.00,5664,5
19666,2024-08-23,2024-08-26,cancelled,660.00,4989,5
7335,2024-05-14,2024-05-16,checked_out,700.00,5753,5
19366,2024-05-23,2024-05-27,cancelled,1400.00,6591,5
15631,2024-06-13,2024-06-21,checked_out,2800.00,3853,5
17291,2024-06-27,2024-06-28,cancelled,350.00,676,5
19206,2024-10-09,2024-10-15,cancelled,2100.00,2395,5
5437,2024-04-11,2024-04-17,checked_out,480.00,641,5
3773,2024-05-04,2024-05-05,booked,350.00,2168,5
19519,2024-04-19,2024-04-25,checked_in,2100.00,7523,5
1382,2024-06-22,2024-06-29,checked_out,1540.00,2214,5
3816,2024-07-03,2024-07-05,checked_out,440.00,3882,5
4663,2024-06-16,2024-06-23,checked_in,1540.00,4609,5
6531,2024-07-09,2024-07-15,checked_out,1320.00,4938,5
10782,2024-07-27,2024-07-28,checked_in,220.00,5972,5
16814,2024-05-23,2024-05-28,checked_out,1100.00,2120,5
4357,2024-04-18,2024-04-24,checked_out,2100.00,7407,5
7189,2024-07-09,2024-07-17,checked_out,2800.00,6787,5
11017,2024-08-01,2024-08-08,cancelled,2450.00,4715,5
2136,2024-12-21,2024-12-26,checked_in,600.00,5303,5
2974,2024-09-08,2024-09-15,checked_in,840.00,4174,5
9354,2024-04-13,2024-04-22,checked_out,1080.00,7738,5
14177,2024-05-15,2024-05-24,checked_in,1080.00,452,5
16031,2024-06-17,2024-06-18,checked_out,120.00,3513,5
17421,2024-12-05,2024-12-15,checked_out,1200.00,2723,5
19192,2024-12-22,2024-12-26,cancelled,480.00,6007,5
19578,2024-02-09,2024-02-12,checked_in,360.00,7630,5
7454,2024-08-06,2024-08-08,checked_out,700.00,6351,5
11175,2024-12-07,2024-12-12,checked_out,1750.00,1281,5
13888,2024-01-18,2024-01-21,checked_out,1050.00,6458,5
19735,2024-06-28,2024-07-08,cancelled,3500.00,4490,5
19785,2024-07-18,2024-07-22,checked_out,1400.00,1561,5
2704,2024-01-10,2024-01-19,checked_out,1080.00,3882,5
5659,2024-12-12,2024-12-22,booked,1200.00,293,5
12474,2024-05-11,2024-05-13,checked_out,240.00,7856,5
3474,2024-09-07,2024-09-11,cancelled,320.00,4298,5
12500,2024-11-01,2024-11-11,checked_in,800.00,7382,5
17083,2024-02-16,2024-02-22,cancelled,480.00,7488,5
18844,2024-07-22,2024-08-01,checked_out,800.00,7437,5
702,2024-01-13,2024-01-23,checked_out,3500.00,5277,5
5569,2024-11-20,2024-11-30,checked_out,3500.00,3813,5
8994,2024-07-03,2024-07-07,cancelled,1400.00,6325,5
9726,2024-12-06,2024-12-14,checked_in,2800.00,6523,5
11846,2024-02-12,2024-02-16,checked_in,1400.00,3739,5
13112,2024-07-27,2024-08-01,cancelled,1750.00,6038,5
13140,2024-02-17,2024-02-23,checked_out,2100.00,4505,5
85,2024-05-11,2024-05-20,cancelled,720.00,3849,5
5083,2024-11-07,2024-11-14,checked_out,560.00,276,5
6153,2024-01-22,2024-01-31,checked_in,720.00,843,5
5826,2024-05-02,2024-05-07,checked_out,400.00,6525,5
10011,2024-12-04,2024-12-13,checked_out,720.00,851,5
498,2024-02-19,2024-02-25,checked_in,2100.00,2025,5
644,2024-05-23,2024-05-24,checked_out,350.00,2715,5
2004,2024-04-22,2024-04-30,checked_out,2800.00,7053,5
2084,2024-12-28,2025-01-03,checked_out,2100.00,3171,5
10594,2024-04-25,2024-04-26,checked_out,350.00,2170,5
3635,2024-02-06,2024-02-08,checked_in,240.00,3447,5
11556,2024-07-26,2024-07-28,checked_in,240.00,771,5
19511,2024-07-14,2024-07-15,checked_in,120.00,3761,5
6843,2024-03-11,2024-03-15,cancelled,1400.00,7438,5
16432,2024-09-09,2024-09-10,checked_out,350.00,7814,5
896,2024-04-02,2024-04-06,checked_out,480.00,4502,5
10246,2024-12-26,2024-12-27,checked_out,120.00,4848,5
330,2024-04-07,2024-04-14,checked_in,560.00,6540,5
4084,2024-09-14,2024-09-18,booked,320.00,4212,5
10297,2024-11-24,2024-12-03,checked_out,720.00,7004,5
2637,2024-12-19,2024-12-26,checked_out,1540.00,6929,5
3936,2024-07-09,2024-07-11,checked_out,440.00,2341,5
6989,2024-03-09,2024-03-11,checked_in,440.00,5747,5
13278,2024-09-23,2024-09-26,checked_out,660.00,938,5
307,2024-07-03,2024-07-13,cancelled,3500.00,3308,5
7492,2024-06-28,2024-07-08,checked_in,3500.00,767,5
11717,2024-02-17,2024-02-27,checked_out,3500.00,2314,5
4103,2024-07-26,2024-07-27,checked_in,220.00,6569,5
7769,2024-02-16,2024-02-21,checked_in,1100.00,2065,5
17386,2024-10-02,2024-10-07,checked_out,1100.00,918,5
18067,2024-04-07,2024-04-11,checked_in,880.00,5125,5
1044,2024-08-01,2024-08-10,checked_out,1080.00,500,5
6643,2024-07-08,2024-07-12,checked_out,480.00,2782,5
8909,2024-07-25,2024-07-29,checked_out,1400.00,5185,5
15813,2024-08-26,2024-09-02,checked_out,2450.00,6748,5
873,2024-08-26,2024-08-29,booked,660.00,3807,5
17796,2024-01-10,2024-01-15,checked_out,1100.00,5891,5
18903,2024-12-23,2025-01-02,checked_out,2200.00,3421,5
2840,2024-05-11,2024-05-14,checked_out,660.00,4904,5
6523,2024-10-23,2024-10-29,booked,1320.00,7027,5
8435,2024-12-03,2024-12-10,checked_out,1540.00,6150,5
17946,2024-05-01,2024-05-06,checked_out,1100.00,6585,5
4123,2024-09-26,2024-09-29,checked_in,1050.00,5033,5
7940,2024-07-26,2024-08-02,checked_out,2450.00,2852,5
16365,2024-01-16,2024-01-21,checked_out,1750.00,7781,5
10397,2024-07-27,2024-08-04,checked_in,1760.00,7126,5
12591,2024-12-26,2025-01-05,checked_out,2200.00,4869,5
18033,2024-09-16,2024-09-21,checked_out,1100.00,4533,5
1207,2024-08-17,2024-08-20,checked_out,1050.00,3440,5
3407,2024-11-17,2024-11-19,checked_out,700.00,1593,5
3697,2024-12-05,2024-12-10,cancelled,1750.00,4313,5
15508,2024-05-21,2024-05-28,checked_out,2450.00,92,5
4332,2024-03-12,2024-03-16,checked_in,880.00,3424,5
11427,2024-02-27,2024-03-08,cancelled,2200.00,2719,5
12897,2024-07-07,2024-07-13,checked_in,1320.00,3050,5
13161,2024-07-22,2024-07-24,checked_out,700.00,4577,6
1877,2024-08-19,2024-08-25,checked_in,480.00,2786,6
2749,2024-10-14,2024-10-16,checked_in,160.00,1934,6
10829,2024-11-11,2024-11-13,checked_out,160.00,5399,6
11885,2024-09-27,2024-10-03,booked,480.00,4546,6
14694,2024-08-05,2024-08-13,cancelled,640.00,801,6
15090,2024-05-23,2024-05-26,booked,240.00,7266,6
19328,2024-07-12,2024-07-20,booked,640.00,1826,6
1640,2024-12-20,2024-12-28,checked_out,640.00,2618,6
7436,2024-12-02,2024-12-08,checked_out,480.00,3536,6
10182,2024-06-24,2024-07-04,cancelled,800.00,5367,6
6475,2024-09-24,2024-10-01,checked_out,1540.00,6117,6
12490,2024-10-07,2024-10-11,booked,880.00,4790,6
13416,2024-06-11,2024-06-17,checked_out,1320.00,1225,6
13816,2024-04-23,2024-05-02,cancelled,1980.00,7134,6
17617,2024-06-28,2024-07-01,cancelled,660.00,3038,6
5673,2024-08-10,2024-08-12,checked_out,240.00,3558,6
6859,2024-12-27,2024-12-29,checked_out,240.00,2257,6
7217,2024-07-14,2024-07-19,booked,600.00,3868,6
8518,2024-12-09,2024-12-17,checked_out,960.00,2439,6
12214,2024-12-14,2024-12-24,cancelled,1200.00,7273,6
2516,2024-12-26,2025-01-01,checked_out,480.00,6132,6
9789,2024-07-26,2024-07-31,checked_out,400.00,2050,6
7308,2024-04-23,2024-05-03,checked_out,800.00,835,6
8253,2024-01-06,2024-01-09,checked_out,240.00,1735,6
4066,2024-02-14,2024-02-19,checked_in,400.00,275,6
4568,2024-04-05,2024-04-09,checked_out,320.00,1965,6
11374,2024-06-08,2024-06-18,checked_out,800.00,2326,6
12104,2024-10-01,2024-10-11,checked_out,800.00,3299,6
17164,2024-12-04,2024-12-14,cancelled,800.00,599,6
19053,2024-12-17,2024-12-26,checked_out,720.00,7708,6
1568,2024-02-22,2024-02-23,booked,120.00,3903,6
13618,2024-06-18,2024-06-26,booked,960.00,2027,6
7574,2024-09-21,2024-09-30,checked_out,1080.00,5943,6
5974,2024-11-03,2024-11-05,checked_out,160.00,3899,6
10881,2024-05-06,2024-05-13,cancelled,560.00,4004,6
12976,2024-09-28,2024-10-02,cancelled,320.00,1776,6
19120,2024-11-15,2024-11-17,checked_in,160.00,2666,6
3316,2024-08-05,2024-08-12,checked_in,840.00,3806,6
5101,2024-06-22,2024-06-27,checked_in,600.00,2846,6
18082,2024-06-04,2024-06-12,checked_in,960.00,2004,6
19420,2024-08-21,2024-08-24,booked,360.00,3101,6
4822,2024-04-12,2024-04-20,checked_out,960.00,4253,6
10790,2024-05-13,2024-05-20,cancelled,840.00,6812,6
1006,2024-08-06,2024-08-15,checked_in,1080.00,7941,6
14383,2024-05-16,2024-05-26,checked_out,1200.00,5061,6
360,2024-07-22,2024-07-24,checked_out,700.00,7858,6
5495,2024-06-13,2024-06-22,booked,3150.00,1272,6
14703,2024-07-25,2024-07-31,checked_out,2100.00,4786,6
15826,2024-04-25,2024-04-27,checked_out,700.00,2387,6
6934,2024-03-19,2024-03-28,checked_out,720.00,7708,6
7562,2024-08-13,2024-08-20,checked_out,560.00,653,6
8450,2024-10-19,2024-10-20,checked_out,80.00,1642,6
9387,2024-12-16,2024-12-20,cancelled,320.00,3335,6
13764,2024-12-10,2024-12-17,checked_out,560.00,2824,6
15789,2024-05-16,2024-05-21,checked_out,400.00,4660,6
17423,2024-04-26,2024-05-06,checked_out,800.00,2985,6
19846,2024-01-02,2024-01-06,checked_out,320.00,373,6
49,2024-07-16,2024-07-22,cancelled,720.00,4264,6
4429,2024-03-05,2024-03-12,cancelled,840.00,18,6
12912,2024-12-17,2024-12-22,checked_in,600.00,6466,6
14138,2024-02-21,2024-03-01,checked_out,1080.00,6819,6
18545,2024-05-03,2024-05-08,booked,600.00,6718,6
19569,2024-02-27,2024-02-29,checked_out,240.00,5828,6
3046,2024-09-06,2024-09-10,checked_out,1400.00,7392,6
4968,2024-09-21,2024-09-25,checked_out,1400.00,5266,6
12609,2024-11-19,2024-11-20,cancelled,350.00,4664,6
15195,2024-04-20,2024-04-24,checked_in,1400.00,4964,6
18029,2024-11-13,2024-11-18,checked_out,1750.00,163,6
18865,2024-09-14,2024-09-18,checked_out,1400.00,7627,6
3375,2024-10-28,2024-10-31,checked_out,660.00,5460,6
12987,2024-12-17,2024-12-26,checked_in,1980.00,2720,6
19054,2024-12-10,2024-12-15,checked_out,1100.00,5757,6
10711,2024-07-28,2024-08-01,booked,880.00,5821,6
14539,2024-11-03,2024-11-05,checked_out,440.00,4079,6
19501,2024-03-13,2024-03-14,checked_out,220.00,7549,6
3684,2024-04-12,2024-04-14,checked_out,240.00,7977,6
8119,2024-03-14,2024-03-15,checked_out,120.00,2673,6
14155,2024-09-16,2024-09-17,checked_out,120.00,525,6
14446,2024-06-22,2024-06-30,checked_out,960.00,73,6
217,2024-05-15,2024-05-22,checked_out,560.00,3042,6
3864,2024-04-11,2024-04-15,checked_out,320.00,4964,6
7856,2024-06-09,2024-06-11,cancelled,160.00,7284,6
17182,2024-08-20,2024-08-28,checked_out,640.00,4070,6
338,2024-09-28,2024-09-29,booked,120.00,6352,6
10353,2024-02-14,2024-02-17,cancelled,360.00,7355,6
10915,2024-11-07,2024-11-15,checked_in,960.00,1923,6
13069,2024-12-04,2024-12-05,checked_out,120.00,4636,6
13133,2024-08-27,2024-09-01,checked_out,600.00,4691,6
15277,2024-06-07,2024-06-12,checked_out,600.00,7689,6
15405,2024-12-11,2024-12-13,checked_in,240.00,6101,6
15998,2024-09-26,2024-09-29,checked_out,360.00,932,6
9092,2024-02-22,2024-02-27,checked_out,1100.00,905,6
9963,2024-07-04,2024-07-07,checked_out,660.00,5961,6
17883,2024-07-18,2024-07-25,checked_in,1540.00,759,6
73,2024-01-28,2024-01-31,checked_out,240.00,3438,6
5073,2024-07-20,2024-07-22,checked_out,160.00,7094,6
11215,2024-11-14,2024-11-21,checked_out,560.00,1199,6
15941,2024-06-19,2024-06-24,checked_out,400.00,3006,6
17878,2024-04-02,2024-04-08,checked_out,480.00,6846,6
8651,2024-04-11,2024-04-12,checked_out,80.00,6694,6
10249,2024-12-07,2024-12-10,checked_out,240.00,4650,6
16145,2024-07-21,2024-07-26,checked_out,400.00,1333,6
16598,2024-08-08,2024-08-11,booked,240.00,1988,6
19713,2024-06-24,2024-06-28,booked,320.00,5669,6
12450,2024-05-23,2024-06-01,booked,1980.00,7627,6
14058,2024-10-13,2024-10-19,checked_out,1320.00,3323,6
17695,2024-02-11,2024-02-21,checked_in,2200.00,3972,6
5055,2024-06-09,2024-06-13,cancelled,1400.00,1879,7
8548,2024-05-12,2024-05-13,checked_out,350.00,4728,7
9046,2024-01-01,2024-01-04,checked_in,1050.00,804,7
13257,2024-02-08,2024-02-16,checked_out,2800.00,4998,7
13674,2024-04-11,2024-04-16,cancelled,1750.00,5382,7
11691,2024-04-21,2024-04-28,checked_in,840.00,1375,7
12972,2024-12-10,2024-12-16,checked_in,720.00,1129,7
4090,2024-01-20,2024-01-26,cancelled,480.00,3637,7
10506,2024-06-06,2024-06-11,checked_out,400.00,6597,7
3231,2024-07-10,2024-07-15,checked_out,600.00,4950,7
12842,2024-07-05,2024-07-12,checked_out,840.00,772,7
19335,2024-09-07,2024-09-16,checked_out,1080.00,7534,7
773,2024-03-05,2024-03-13,checked_out,640.00,298,7
5318,2024-12-13,2024-12-23,checked_out,800.00,448,7
13955,2024-12-07,2024-12-08,cancelled,80.00,1040,7
15367,2024-11-28,2024-12-02,checked_out,320.00,7470,7
16865,2024-05-09,2024-05-18,checked_out,720.00,5609,7
17852,2024-12-27,2025-01-04,checked_in,640.00,4709,7
95,2024-10-21,2024-10-28,checked_out,1540.00,4507,7
2940,2024-01-04,2024-01-06,checked_in,440.00,4586,7
19397,2024-10-14,2024-10-23,checked_out,1980.00,2320,7
19984,2024-05-22,2024-05-24,checked_out,440.00,6651,7
3394,2024-05-03,2024-05-13,checked_out,800.00,335,7
3463,2024-08-12,2024-08-13,checked_out,80.00,5397,7
11035,2024-10-09,2024-10-11,checked_out,160.00,2049,7
17835,2024-06-26,2024-07-04,checked_in,640.00,5356,7
3263,2024-06-24,2024-07-03,booked,720.00,625,7
4192,2024-11-08,2024-11-15,checked_out,560.00,3279,7
17361,2024-07-13,2024-07-15,checked_out,160.00,6408,7
18652,2024-04-24,2024-05-02,checked_out,640.00,4160,7
3224,2024-01-04,2024-01-13,cancelled,1980.00,4627,7
4658,2024-07-07,2024-07-15,checked_out,1760.00,6247,7
8159,2024-06-14,2024-06-19,checked_out,1100.00,882,7
8853,2024-01-22,2024-01-24,checked_out,440.00,5038,7
2482,2024-11-25,2024-11-28,checked_out,1050.00,1235,7
7832,2024-06-01,2024-06-05,checked_out,1400.00,1439,7
13661,2024-10-06,2024-10-12,checked_out,2100.00,2883,7
18780,2024-10-02,2024-10-10,booked,2800.00,1016,7
12251,2024-08-27,2024-09-02,checked_in,1320.00,5475,7
14652,2024-07-04,2024-07-11,checked_in,1540.00,7923,7
7131,2024-04-24,2024-05-02,checked_in,1760.00,447,7
12920,2024-07-15,2024-07-18,checked_out,660.00,6764,7
14944,2024-05-10,2024-05-19,checked_in,1980.00,6641,7
18535,2024-09-03,2024-09-13,checked_out,2200.00,898,7
19052,2024-01-16,2024-01-25,checked_out,720.00,2057,7
2244,2024-12-27,2024-12-31,checked_out,1400.00,3933,7
10866,2024-12-17,2024-12-24,checked_out,2450.00,222,7
14697,2024-03-22,2024-04-01,checked_out,3500.00,2001,7
11222,2024-06-27,2024-07-01,checked_out,320.00,7236,7
16515,2024-11-17,2024-11-27,checked_out,800.00,7293,7
